target,target_cat,scene,format,seed,prompt,image_path,detected_string,ocr_confidence,ned,cer,success_strict,success_lenient,failure_type,n_detections,spurious_text,target_contained
WATERMELON,long_common,cluttered,quoted,123,"a neon sign on a busy city street that reads ""WATERMELON""",/Users/nicoleshen/Downloads/mmai_project/images/WATERMELON_cluttered_quoted_seed123.png,Slalerakoon |,0.1125625867472521,0.6153846153846154,0.8,False,False,partial,6,True,False
WATERMELON,long_common,cluttered,unquoted,42,a neon sign on a busy city street that reads WATERMELON,/Users/nicoleshen/Downloads/mmai_project/images/WATERMELON_cluttered_unquoted_seed42.png,AE ITERMELOU,0.5805729602320947,0.4166666666666667,0.5,False,False,partial,5,True,False
WATERMELON,long_common,cluttered,unquoted,123,a neon sign on a busy city street that reads WATERMELON,/Users/nicoleshen/Downloads/mmai_project/images/WATERMELON_cluttered_unquoted_seed123.png,WATERVLoN,0.16391075690044632,0.2,0.2,False,False,partial,13,True,False
WATERMELON,long_common,cluttered,letterspaced,42,a neon sign on a busy city street that reads W A T E R M E L O N,/Users/nicoleshen/Downloads/mmai_project/images/WATERMELON_cluttered_letterspaced_seed42.png,WATEROM,0.4694393107403433,0.4,0.4,False,False,partial,6,True,False
WATERMELON,long_common,cluttered,letterspaced,123,a neon sign on a busy city street that reads W A T E R M E L O N,/Users/nicoleshen/Downloads/mmai_project/images/WATERMELON_cluttered_letterspaced_seed123.png,WatteElell,0.22410242835687635,0.5,0.5,False,False,partial,11,True,False
WATERMELON,long_common,cluttered,verbatim,42,"a neon sign on a busy city street that reads WATERMELON, render the exact characters: WATERMELON",/Users/nicoleshen/Downloads/mmai_project/images/WATERMELON_cluttered_verbatim_seed42.png,WATEMLON,0.9964376470847272,0.2,0.2,False,False,partial,3,False,False
WATERMELON,long_common,cluttered,verbatim,123,"a neon sign on a busy city street that reads WATERMELON, render the exact characters: WATERMELON",/Users/nicoleshen/Downloads/mmai_project/images/WATERMELON_cluttered_verbatim_seed123.png,WNTERMLON,0.2874116763986804,0.2,0.2,False,False,partial,7,True,False
2847,digits,blank,quoted,42,"a plain white sign with the word ""2847"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/2847_blank_quoted_seed42.png,2041,0.7682307293385723,0.5,0.5,False,False,partial,2,True,False
2847,digits,blank,quoted,123,"a plain white sign with the word ""2847"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/2847_blank_quoted_seed123.png,2-47,0.9287546825036448,0.25,0.25,False,True,partial,2,True,False
2847,digits,blank,unquoted,42,a plain white sign with the word 2847 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/2847_blank_unquoted_seed42.png,24,0.9997904523002902,0.5,0.5,False,False,partial,1,False,False
2847,digits,blank,unquoted,123,a plain white sign with the word 2847 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/2847_blank_unquoted_seed123.png,2-47,0.9822973620896178,0.25,0.25,False,True,partial,2,True,False
2847,digits,blank,letterspaced,42,a plain white sign with the word 2 8 4 7 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/2847_blank_letterspaced_seed42.png,24,0.9997904523002902,0.5,0.5,False,False,partial,1,False,False
2847,digits,blank,letterspaced,123,a plain white sign with the word 2 8 4 7 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/2847_blank_letterspaced_seed123.png,2-47,0.9822973620896178,0.25,0.25,False,True,partial,2,True,False
2847,digits,blank,verbatim,42,"a plain white sign with the word 2847 printed clearly on it, render the exact characters: 2847",/Users/nicoleshen/Downloads/mmai_project/images/2847_blank_verbatim_seed42.png,247,0.9999992429193688,0.25,0.25,False,True,partial,2,False,False
2847,digits,blank,verbatim,123,"a plain white sign with the word 2847 printed clearly on it, render the exact characters: 2847",/Users/nicoleshen/Downloads/mmai_project/images/2847_blank_verbatim_seed123.png,2-47,0.6713511848457117,0.25,0.25,False,True,partial,2,True,False
2847,digits,simple,quoted,42,"a wooden storefront sign that clearly says ""2847""",/Users/nicoleshen/Downloads/mmai_project/images/2847_simple_quoted_seed42.png,2847,0.9999967813491821,0.0,0.0,True,True,success,1,False,True
2847,digits,simple,quoted,123,"a wooden storefront sign that clearly says ""2847""",/Users/nicoleshen/Downloads/mmai_project/images/2847_simple_quoted_seed123.png,2&.3477,0.7079463445938795,0.5714285714285714,1.0,False,False,partial,1,True,False
2847,digits,simple,unquoted,42,a wooden storefront sign that clearly says 2847,/Users/nicoleshen/Downloads/mmai_project/images/2847_simple_unquoted_seed42.png,24721,0.7650620604931052,0.6,0.75,False,False,partial,6,True,False
2847,digits,simple,unquoted,123,a wooden storefront sign that clearly says 2847,/Users/nicoleshen/Downloads/mmai_project/images/2847_simple_unquoted_seed123.png,28.3477,0.7220287925578649,0.42857142857142855,0.75,False,False,partial,3,True,False
2847,digits,simple,letterspaced,42,a wooden storefront sign that clearly says 2 8 4 7,/Users/nicoleshen/Downloads/mmai_project/images/2847_simple_letterspaced_seed42.png,24721,0.7650620604931052,0.6,0.75,False,False,partial,6,True,False
2847,digits,simple,letterspaced,123,a wooden storefront sign that clearly says 2 8 4 7,/Users/nicoleshen/Downloads/mmai_project/images/2847_simple_letterspaced_seed123.png,28.3477,0.7220287925578649,0.42857142857142855,0.75,False,False,partial,3,True,False
2847,digits,simple,verbatim,42,"a wooden storefront sign that clearly says 2847, render the exact characters: 2847",/Users/nicoleshen/Downloads/mmai_project/images/2847_simple_verbatim_seed42.png,28 4-2857 4 7,0.6682265197874326,0.6923076923076923,2.25,False,False,partial,1,True,False
2847,digits,simple,verbatim,123,"a wooden storefront sign that clearly says 2847, render the exact characters: 2847",/Users/nicoleshen/Downloads/mmai_project/images/2847_simple_verbatim_seed123.png,21,0.8874633623810064,0.75,0.75,False,False,partial,1,True,False
2847,digits,cluttered,quoted,42,"a neon sign on a busy city street that reads ""2847""",/Users/nicoleshen/Downloads/mmai_project/images/2847_cluttered_quoted_seed42.png,2447,0.497382992992632,0.25,0.25,False,True,partial,7,True,False
2847,digits,cluttered,quoted,123,"a neon sign on a busy city street that reads ""2847""",/Users/nicoleshen/Downloads/mmai_project/images/2847_cluttered_quoted_seed123.png,2847,0.9989800663245902,0.0,0.0,True,True,success,7,True,True
2847,digits,cluttered,unquoted,42,a neon sign on a busy city street that reads 2847,/Users/nicoleshen/Downloads/mmai_project/images/2847_cluttered_unquoted_seed42.png,84),0.9604450175338896,0.5,0.5,False,False,partial,8,True,False
2847,digits,cluttered,unquoted,123,a neon sign on a busy city street that reads 2847,/Users/nicoleshen/Downloads/mmai_project/images/2847_cluttered_unquoted_seed123.png,2847,0.8555942649761551,0.0,0.0,True,True,success,5,False,True
2847,digits,cluttered,letterspaced,42,a neon sign on a busy city street that reads 2 8 4 7,/Users/nicoleshen/Downloads/mmai_project/images/2847_cluttered_letterspaced_seed42.png,84),0.9604450175338896,0.5,0.5,False,False,partial,8,True,False
2847,digits,cluttered,letterspaced,123,a neon sign on a busy city street that reads 2 8 4 7,/Users/nicoleshen/Downloads/mmai_project/images/2847_cluttered_letterspaced_seed123.png,2847,0.8555942649761551,0.0,0.0,True,True,success,5,False,True
2847,digits,cluttered,verbatim,42,"a neon sign on a busy city street that reads 2847, render the exact characters: 2847",/Users/nicoleshen/Downloads/mmai_project/images/2847_cluttered_verbatim_seed42.png,2,0.9998896152442427,0.75,0.75,False,False,partial,2,True,False
2847,digits,cluttered,verbatim,123,"a neon sign on a busy city street that reads 2847, render the exact characters: 2847",/Users/nicoleshen/Downloads/mmai_project/images/2847_cluttered_verbatim_seed123.png,2341,0.9059506058692932,0.5,0.5,False,False,partial,9,True,False
90312,digits,blank,quoted,42,"a plain white sign with the word ""90312"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/90312_blank_quoted_seed42.png,90821_,0.5256862347647865,0.5,0.6,False,False,partial,2,True,False
90312,digits,blank,quoted,123,"a plain white sign with the word ""90312"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/90312_blank_quoted_seed123.png,9 0 1,0.7902790100542202,0.6,0.6,False,False,partial,2,True,False
90312,digits,blank,unquoted,42,a plain white sign with the word 90312 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/90312_blank_unquoted_seed42.png,90212129,0.8476590596522537,0.5,0.8,False,False,partial,4,True,False
90312,digits,blank,unquoted,123,a plain white sign with the word 90312 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/90312_blank_unquoted_seed123.png,900192 1,0.9849064479936762,0.5,0.8,False,False,partial,4,True,False
90312,digits,blank,letterspaced,42,a plain white sign with the word 9 0 3 1 2 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/90312_blank_letterspaced_seed42.png,90212129,0.8476590596522537,0.5,0.8,False,False,partial,4,True,False
90312,digits,blank,letterspaced,123,a plain white sign with the word 9 0 3 1 2 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/90312_blank_letterspaced_seed123.png,900192 1,0.9849064479936762,0.5,0.8,False,False,partial,4,True,False
90312,digits,blank,verbatim,42,"a plain white sign with the word 90312 printed clearly on it, render the exact characters: 90312",/Users/nicoleshen/Downloads/mmai_project/images/90312_blank_verbatim_seed42.png,98812,0.975420985866659,0.4,0.4,False,False,partial,3,True,False
90312,digits,blank,verbatim,123,"a plain white sign with the word 90312 printed clearly on it, render the exact characters: 90312",/Users/nicoleshen/Downloads/mmai_project/images/90312_blank_verbatim_seed123.png,02,0.9873552968185648,0.6,0.6,False,False,partial,2,True,False
90312,digits,simple,quoted,42,"a wooden storefront sign that clearly says ""90312""",/Users/nicoleshen/Downloads/mmai_project/images/90312_simple_quoted_seed42.png,90112,0.5651267408650468,0.2,0.2,False,True,partial,4,True,False
90312,digits,simple,quoted,123,"a wooden storefront sign that clearly says ""90312""",/Users/nicoleshen/Downloads/mmai_project/images/90312_simple_quoted_seed123.png,21,0.9855333373015875,0.8,0.8,False,False,partial,2,True,False
90312,digits,simple,unquoted,42,a wooden storefront sign that clearly says 90312,/Users/nicoleshen/Downloads/mmai_project/images/90312_simple_unquoted_seed42.png,80 2 12,0.007900005327068329,0.5714285714285714,0.8,False,False,partial,4,True,False
90312,digits,simple,unquoted,123,a wooden storefront sign that clearly says 90312,/Users/nicoleshen/Downloads/mmai_project/images/90312_simple_unquoted_seed123.png,8812,0.6800303042023794,0.6,0.6,False,False,partial,2,True,False
90312,digits,simple,letterspaced,42,a wooden storefront sign that clearly says 9 0 3 1 2,/Users/nicoleshen/Downloads/mmai_project/images/90312_simple_letterspaced_seed42.png,80 2 12,0.007900005327068329,0.5714285714285714,0.8,False,False,partial,4,True,False
90312,digits,simple,letterspaced,123,a wooden storefront sign that clearly says 9 0 3 1 2,/Users/nicoleshen/Downloads/mmai_project/images/90312_simple_letterspaced_seed123.png,8812,0.6800303042023794,0.6,0.6,False,False,partial,2,True,False
90312,digits,simple,verbatim,42,"a wooden storefront sign that clearly says 90312, render the exact characters: 90312",/Users/nicoleshen/Downloads/mmai_project/images/90312_simple_verbatim_seed42.png,90 1,0.5553684245975475,0.4,0.4,False,False,partial,3,True,False
90312,digits,simple,verbatim,123,"a wooden storefront sign that clearly says 90312, render the exact characters: 90312",/Users/nicoleshen/Downloads/mmai_project/images/90312_simple_verbatim_seed123.png,831,0.7728070911401475,0.6,0.6,False,False,partial,3,True,False
90312,digits,cluttered,quoted,42,"a neon sign on a busy city street that reads ""90312""",/Users/nicoleshen/Downloads/mmai_project/images/90312_cluttered_quoted_seed42.png,,0.0,1.0,1.0,False,False,no_text,2,False,False
90312,digits,cluttered,quoted,123,"a neon sign on a busy city street that reads ""90312""",/Users/nicoleshen/Downloads/mmai_project/images/90312_cluttered_quoted_seed123.png,93,0.9999434393978074,0.6,0.6,False,False,partial,11,True,False
90312,digits,cluttered,unquoted,42,a neon sign on a busy city street that reads 90312,/Users/nicoleshen/Downloads/mmai_project/images/90312_cluttered_unquoted_seed42.png,1,0.46220507540228084,0.8,0.8,False,False,partial,2,True,False
90312,digits,cluttered,unquoted,123,a neon sign on a busy city street that reads 90312,/Users/nicoleshen/Downloads/mmai_project/images/90312_cluttered_unquoted_seed123.png,93,0.9995463614654653,0.6,0.6,False,False,partial,10,True,False
90312,digits,cluttered,letterspaced,42,a neon sign on a busy city street that reads 9 0 3 1 2,/Users/nicoleshen/Downloads/mmai_project/images/90312_cluttered_letterspaced_seed42.png,1,0.46220507540228084,0.8,0.8,False,False,partial,2,True,False
90312,digits,cluttered,letterspaced,123,a neon sign on a busy city street that reads 9 0 3 1 2,/Users/nicoleshen/Downloads/mmai_project/images/90312_cluttered_letterspaced_seed123.png,93,0.9995463614654653,0.6,0.6,False,False,partial,10,True,False
90312,digits,cluttered,verbatim,42,"a neon sign on a busy city street that reads 90312, render the exact characters: 90312",/Users/nicoleshen/Downloads/mmai_project/images/90312_cluttered_verbatim_seed42.png,2,0.08028130627906549,0.8,0.8,False,False,partial,3,True,False
90312,digits,cluttered,verbatim,123,"a neon sign on a busy city street that reads 90312, render the exact characters: 90312",/Users/nicoleshen/Downloads/mmai_project/images/90312_cluttered_verbatim_seed123.png,908,0.9997742557234446,0.6,0.6,False,False,partial,19,True,False
15503,digits,blank,quoted,42,"a plain white sign with the word ""15503"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/15503_blank_quoted_seed42.png,155-313+,0.6815090288815526,0.5,0.8,False,False,partial,2,False,False
15503,digits,blank,quoted,123,"a plain white sign with the word ""15503"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/15503_blank_quoted_seed123.png,15333,0.9417661038776057,0.4,0.4,False,False,partial,4,True,False
15503,digits,blank,unquoted,42,a plain white sign with the word 15503 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/15503_blank_unquoted_seed42.png,15313,0.8570869756233989,0.4,0.4,False,False,partial,2,False,False
15503,digits,blank,unquoted,123,a plain white sign with the word 15503 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/15503_blank_unquoted_seed123.png,15633,0.7281370100173369,0.4,0.4,False,False,partial,2,False,False
15503,digits,blank,letterspaced,42,a plain white sign with the word 1 5 5 0 3 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/15503_blank_letterspaced_seed42.png,15313,0.8570869756233989,0.4,0.4,False,False,partial,2,False,False
15503,digits,blank,letterspaced,123,a plain white sign with the word 1 5 5 0 3 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/15503_blank_letterspaced_seed123.png,15633,0.7281370100173369,0.4,0.4,False,False,partial,2,False,False
15503,digits,blank,verbatim,42,"a plain white sign with the word 15503 printed clearly on it, render the exact characters: 15503",/Users/nicoleshen/Downloads/mmai_project/images/15503_blank_verbatim_seed42.png,1503,0.9955670109125695,0.2,0.2,False,True,partial,2,False,False
15503,digits,blank,verbatim,123,"a plain white sign with the word 15503 printed clearly on it, render the exact characters: 15503",/Users/nicoleshen/Downloads/mmai_project/images/15503_blank_verbatim_seed123.png,1 5 03,0.9542780460776265,0.3333333333333333,0.4,False,False,partial,2,True,False
15503,digits,simple,quoted,42,"a wooden storefront sign that clearly says ""15503""",/Users/nicoleshen/Downloads/mmai_project/images/15503_simple_quoted_seed42.png,153,0.9970025630876072,0.4,0.4,False,False,partial,4,True,False
15503,digits,simple,quoted,123,"a wooden storefront sign that clearly says ""15503""",/Users/nicoleshen/Downloads/mmai_project/images/15503_simple_quoted_seed123.png,555,0.9998970377391188,0.6,0.6,False,False,partial,2,True,False
15503,digits,simple,unquoted,42,a wooden storefront sign that clearly says 15503,/Users/nicoleshen/Downloads/mmai_project/images/15503_simple_unquoted_seed42.png,3255 13,0.6511897878860761,0.5714285714285714,0.8,False,False,partial,7,True,False
15503,digits,simple,unquoted,123,a wooden storefront sign that clearly says 15503,/Users/nicoleshen/Downloads/mmai_project/images/15503_simple_unquoted_seed123.png,,0.0,1.0,1.0,False,False,no_text,1,True,False
15503,digits,simple,letterspaced,42,a wooden storefront sign that clearly says 1 5 5 0 3,/Users/nicoleshen/Downloads/mmai_project/images/15503_simple_letterspaced_seed42.png,3255 13,0.6511897878860761,0.5714285714285714,0.8,False,False,partial,7,True,False
15503,digits,simple,letterspaced,123,a wooden storefront sign that clearly says 1 5 5 0 3,/Users/nicoleshen/Downloads/mmai_project/images/15503_simple_letterspaced_seed123.png,,0.0,1.0,1.0,False,False,no_text,1,True,False
15503,digits,simple,verbatim,42,"a wooden storefront sign that clearly says 15503, render the exact characters: 15503",/Users/nicoleshen/Downloads/mmai_project/images/15503_simple_verbatim_seed42.png,1 5 3,0.8340708267704242,0.4,0.4,False,False,partial,5,True,False
15503,digits,simple,verbatim,123,"a wooden storefront sign that clearly says 15503, render the exact characters: 15503",/Users/nicoleshen/Downloads/mmai_project/images/15503_simple_verbatim_seed123.png,15520,0.7209351965904941,0.4,0.4,False,False,partial,3,True,False
15503,digits,cluttered,quoted,42,"a neon sign on a busy city street that reads ""15503""",/Users/nicoleshen/Downloads/mmai_project/images/15503_cluttered_quoted_seed42.png,65503,0.5675735852277846,0.2,0.2,False,True,partial,10,True,False
15503,digits,cluttered,quoted,123,"a neon sign on a busy city street that reads ""15503""",/Users/nicoleshen/Downloads/mmai_project/images/15503_cluttered_quoted_seed123.png,1550,0.9995707273483276,0.2,0.2,False,True,partial,8,True,False
15503,digits,cluttered,unquoted,42,a neon sign on a busy city street that reads 15503,/Users/nicoleshen/Downloads/mmai_project/images/15503_cluttered_unquoted_seed42.png,[15513,0.7307513999175786,0.3333333333333333,0.4,False,False,partial,5,True,False
15503,digits,cluttered,unquoted,123,a neon sign on a busy city street that reads 15503,/Users/nicoleshen/Downloads/mmai_project/images/15503_cluttered_unquoted_seed123.png,115039,0.4724467001507389,0.3333333333333333,0.4,False,False,partial,13,True,True
15503,digits,cluttered,letterspaced,42,a neon sign on a busy city street that reads 1 5 5 0 3,/Users/nicoleshen/Downloads/mmai_project/images/15503_cluttered_letterspaced_seed42.png,[15513,0.7307513999175786,0.3333333333333333,0.4,False,False,partial,5,True,False
15503,digits,cluttered,letterspaced,123,a neon sign on a busy city street that reads 1 5 5 0 3,/Users/nicoleshen/Downloads/mmai_project/images/15503_cluttered_letterspaced_seed123.png,115039,0.4724467001507389,0.3333333333333333,0.4,False,False,partial,13,True,True
15503,digits,cluttered,verbatim,42,"a neon sign on a busy city street that reads 15503, render the exact characters: 15503",/Users/nicoleshen/Downloads/mmai_project/images/15503_cluttered_verbatim_seed42.png,1550,0.6824730038642883,0.2,0.2,False,True,partial,10,True,False
15503,digits,cluttered,verbatim,123,"a neon sign on a busy city street that reads 15503, render the exact characters: 15503",/Users/nicoleshen/Downloads/mmai_project/images/15503_cluttered_verbatim_seed123.png,75503,0.5333450314541768,0.2,0.2,False,True,partial,14,True,False
H2O,mixed_alphanum,blank,quoted,42,"a plain white sign with the word ""H2O"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/H2O_blank_quoted_seed42.png,H' UTO:,0.6048931225392765,0.7142857142857143,1.6666666666666667,False,False,partial,3,True,False
H2O,mixed_alphanum,blank,quoted,123,"a plain white sign with the word ""H2O"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/H2O_blank_quoted_seed123.png,H2o,0.7856743281659291,0.0,0.0,True,True,success,3,True,True
H2O,mixed_alphanum,blank,unquoted,42,a plain white sign with the word H2O printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/H2O_blank_unquoted_seed42.png,H20,0.668902565529843,0.3333333333333333,0.3333333333333333,False,True,glyph_substitution,4,True,False
H2O,mixed_alphanum,blank,unquoted,123,a plain white sign with the word H2O printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/H2O_blank_unquoted_seed123.png,H,0.9479249894984356,0.6666666666666666,0.6666666666666666,False,False,partial,3,True,False
H2O,mixed_alphanum,blank,letterspaced,42,a plain white sign with the word H 2 O printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/H2O_blank_letterspaced_seed42.png,H20,0.668902565529843,0.3333333333333333,0.3333333333333333,False,True,glyph_substitution,4,True,False
H2O,mixed_alphanum,blank,letterspaced,123,a plain white sign with the word H 2 O printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/H2O_blank_letterspaced_seed123.png,H,0.9479249894984356,0.6666666666666666,0.6666666666666666,False,False,partial,3,True,False
H2O,mixed_alphanum,blank,verbatim,42,"a plain white sign with the word H2O printed clearly on it, render the exact characters: H2O",/Users/nicoleshen/Downloads/mmai_project/images/H2O_blank_verbatim_seed42.png,h -2 -Ro,0.8054206060882371,0.625,1.6666666666666667,False,False,partial,2,True,False
H2O,mixed_alphanum,blank,verbatim,123,"a plain white sign with the word H2O printed clearly on it, render the exact characters: H2O",/Users/nicoleshen/Downloads/mmai_project/images/H2O_blank_verbatim_seed123.png,HQ,0.708802276856937,0.6666666666666666,0.6666666666666666,False,False,partial,2,True,False
H2O,mixed_alphanum,simple,quoted,42,"a wooden storefront sign that clearly says ""H2O""",/Users/nicoleshen/Downloads/mmai_project/images/H2O_simple_quoted_seed42.png,HO,0.8625266551531291,0.3333333333333333,0.3333333333333333,False,True,partial,1,False,False
H2O,mixed_alphanum,simple,quoted,123,"a wooden storefront sign that clearly says ""H2O""",/Users/nicoleshen/Downloads/mmai_project/images/H2O_simple_quoted_seed123.png,,0.0,1.0,1.0,False,False,no_text,1,True,False
H2O,mixed_alphanum,simple,unquoted,42,a wooden storefront sign that clearly says H2O,/Users/nicoleshen/Downloads/mmai_project/images/H2O_simple_unquoted_seed42.png,He,0.6225497946162304,0.6666666666666666,0.6666666666666666,False,False,partial,3,True,False
H2O,mixed_alphanum,simple,unquoted,123,a wooden storefront sign that clearly says H2O,/Users/nicoleshen/Downloads/mmai_project/images/H2O_simple_unquoted_seed123.png,Holl,0.9341272711753845,0.75,1.0,False,False,partial,1,True,False
H2O,mixed_alphanum,simple,letterspaced,42,a wooden storefront sign that clearly says H 2 O,/Users/nicoleshen/Downloads/mmai_project/images/H2O_simple_letterspaced_seed42.png,He,0.6225497946162304,0.6666666666666666,0.6666666666666666,False,False,partial,3,True,False
H2O,mixed_alphanum,simple,letterspaced,123,a wooden storefront sign that clearly says H 2 O,/Users/nicoleshen/Downloads/mmai_project/images/H2O_simple_letterspaced_seed123.png,Holl,0.9341272711753845,0.75,1.0,False,False,partial,1,True,False
H2O,mixed_alphanum,simple,verbatim,42,"a wooden storefront sign that clearly says H2O, render the exact characters: H2O",/Users/nicoleshen/Downloads/mmai_project/images/H2O_simple_verbatim_seed42.png,H%,0.3874680451429139,0.6666666666666666,0.6666666666666666,False,False,partial,5,True,False
H2O,mixed_alphanum,simple,verbatim,123,"a wooden storefront sign that clearly says H2O, render the exact characters: H2O",/Users/nicoleshen/Downloads/mmai_project/images/H2O_simple_verbatim_seed123.png,Hh,0.15057731711967978,0.6666666666666666,0.6666666666666666,False,False,partial,1,False,False
H2O,mixed_alphanum,cluttered,quoted,42,"a neon sign on a busy city street that reads ""H2O""",/Users/nicoleshen/Downloads/mmai_project/images/H2O_cluttered_quoted_seed42.png,hO,0.35121103466918946,0.3333333333333333,0.3333333333333333,False,True,partial,5,True,False
H2O,mixed_alphanum,cluttered,quoted,123,"a neon sign on a busy city street that reads ""H2O""",/Users/nicoleshen/Downloads/mmai_project/images/H2O_cluttered_quoted_seed123.png,HOO,0.9939664464679344,0.3333333333333333,0.3333333333333333,False,True,partial,5,True,False
H2O,mixed_alphanum,cluttered,unquoted,42,a neon sign on a busy city street that reads H2O,/Users/nicoleshen/Downloads/mmai_project/images/H2O_cluttered_unquoted_seed42.png,H.0,0.09579058806806445,0.6666666666666666,0.6666666666666666,False,False,partial,8,True,False
H2O,mixed_alphanum,cluttered,unquoted,123,a neon sign on a busy city street that reads H2O,/Users/nicoleshen/Downloads/mmai_project/images/H2O_cluttered_unquoted_seed123.png,hO,0.5733715622928934,0.3333333333333333,0.3333333333333333,False,True,partial,6,True,False
H2O,mixed_alphanum,cluttered,letterspaced,42,a neon sign on a busy city street that reads H 2 O,/Users/nicoleshen/Downloads/mmai_project/images/H2O_cluttered_letterspaced_seed42.png,H.0,0.09579058806806445,0.6666666666666666,0.6666666666666666,False,False,partial,8,True,False
H2O,mixed_alphanum,cluttered,letterspaced,123,a neon sign on a busy city street that reads H 2 O,/Users/nicoleshen/Downloads/mmai_project/images/H2O_cluttered_letterspaced_seed123.png,hO,0.5733715622928934,0.3333333333333333,0.3333333333333333,False,True,partial,6,True,False
H2O,mixed_alphanum,cluttered,verbatim,42,"a neon sign on a busy city street that reads H2O, render the exact characters: H2O",/Users/nicoleshen/Downloads/mmai_project/images/H2O_cluttered_verbatim_seed42.png,Ho,0.14079867564744517,0.3333333333333333,0.3333333333333333,False,True,partial,8,True,False
H2O,mixed_alphanum,cluttered,verbatim,123,"a neon sign on a busy city street that reads H2O, render the exact characters: H2O",/Users/nicoleshen/Downloads/mmai_project/images/H2O_cluttered_verbatim_seed123.png,HIO,0.664315836424889,0.3333333333333333,0.3333333333333333,False,True,partial,7,True,False
R2D2,mixed_alphanum,blank,quoted,42,"a plain white sign with the word ""R2D2"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_blank_quoted_seed42.png,Rr-2BDe21,0.4412186241037162,0.5555555555555556,1.25,False,False,partial,3,True,False
R2D2,mixed_alphanum,blank,quoted,123,"a plain white sign with the word ""R2D2"" printed clearly on it",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_blank_quoted_seed123.png,R2-,0.45361435413360596,0.5,0.5,False,False,partial,3,False,False
R2D2,mixed_alphanum,blank,unquoted,42,a plain white sign with the word R2D2 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_blank_unquoted_seed42.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
R2D2,mixed_alphanum,blank,unquoted,123,a plain white sign with the word R2D2 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_blank_unquoted_seed123.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
R2D2,mixed_alphanum,blank,letterspaced,42,a plain white sign with the word R 2 D 2 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_blank_letterspaced_seed42.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
R2D2,mixed_alphanum,blank,letterspaced,123,a plain white sign with the word R 2 D 2 printed clearly on it,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_blank_letterspaced_seed123.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
R2D2,mixed_alphanum,blank,verbatim,42,"a plain white sign with the word R2D2 printed clearly on it, render the exact characters: R2D2",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_blank_verbatim_seed42.png,,0.0,1.0,1.0,False,False,no_text,1,False,False
R2D2,mixed_alphanum,blank,verbatim,123,"a plain white sign with the word R2D2 printed clearly on it, render the exact characters: R2D2",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_blank_verbatim_seed123.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
R2D2,mixed_alphanum,simple,quoted,42,"a wooden storefront sign that clearly says ""R2D2""",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_simple_quoted_seed42.png,RI2LEID,0.22468501508006913,0.7142857142857143,1.25,False,False,partial,6,True,False
R2D2,mixed_alphanum,simple,quoted,123,"a wooden storefront sign that clearly says ""R2D2""",/Users/nicoleshen/Downloads/mmai_project/images/R2D2_simple_quoted_seed123.png,,0.0,1.0,1.0,False,False,no_text,0,False,False
R2D2,mixed_alphanum,simple,unquoted,42,a wooden storefront sign that clearly says R2D2,/Users/nicoleshen/Downloads/mmai_project/images/R2D2_simple_unquoted_seed42.png,RZDEHIDL,0.27170057074875925,0.75,1.5,False,False,partial,2,False,False
